Unnamed: 0,protein_id_x,transcript_id,rNC1,rNC2,rKD1,rKD2,NC1,NC2,NC3,KD1,KD2,KD3,protein_id_y,High_Pause_Countsc18nc,protein_id,High_Pause_Countsc18ko
4953,ENSMUSP00000029424,ENSMUST00000029424,11,4,18,15,473.2,419.8,400.9,320.4,331.3,294.9,ENSMUSP00000029424,22.5,ENSMUSP00000029424,11.5
4960,ENSMUSP00000029444,ENSMUST00000029444,135,112,218,182,714.0,681.0,683.4,693.9,623.4,568.4,ENSMUSP00000029444,99.5,ENSMUSP00000029444,146.0
4963,ENSMUSP00000029447,ENSMUST00000029447,68,45,76,68,131.7,119.2,128.9,115.2,127.1,110.6,ENSMUSP00000029447,10.5,ENSMUSP00000029447,24.5
4967,ENSMUSP00000029453,ENSMUST00000029453,68,71,112,97,97.3,118.7,115.2,104.3,93.5,89.0,ENSMUSP00000029453,33.5,ENSMUSP00000029453,103.5
4976,ENSMUSP00000029476,ENSMUST00000029476,52,38,91,92,936.4,911.3,902.1,880.7,824.9,748.5,ENSMUSP00000029476,12.5,ENSMUSP00000029476,48.5
4977,ENSMUSP00000029477,ENSMUST00000029477,194,153,200,186,1872.7,1856.2,1862.1,1402.5,1252.4,1121.9,ENSMUSP00000029477,29.5,ENSMUSP00000029477,90.0
4979,ENSMUSP00000029480,ENSMUST00000029480,175,140,431,393,506.4,522.5,504.3,542.4,496.2,433.0,ENSMUSP00000029480,42.0,ENSMUSP00000029480,68.5
4984,ENSMUSP00000029490,ENSMUST00000029490,170,148,307,224,1870.7,1719.6,1813.7,1779.3,1754.8,1542.0,ENSMUSP00000029490,21.5,ENSMUSP00000029490,86.5
4991,ENSMUSP00000029515,ENSMUST00000029515,24,18,35,25,1374.1,1568.8,1535.7,1119.0,909.4,805.6,ENSMUSP00000029515,6.0,,0.0
5004,ENSMUSP00000029545,ENSMUST00000029545,15,17,16,22,34.6,34.4,31.0,37.0,35.5,34.0,ENSMUSP00000029545,57.5,ENSMUSP00000029545,19.5
5008,ENSMUSP00000029549,ENSMUST00000029549,27,26,59,51,519.8,469.7,482.9,536.3,502.3,443.1,ENSMUSP00000029549,24.0,ENSMUSP00000029549,30.5
5014,ENSMUSP00000029564,ENSMUST00000029564,27,24,39,39,311.4,259.1,278.9,253.9,257.4,225.3,ENSMUSP00000029564,15.0,ENSMUSP00000029564,36.0
5018,ENSMUSP00000029568,ENSMUST00000029568,58,59,76,66,84.3,82.1,80.1,91.9,82.4,79.3,ENSMUSP00000029568,17.0,ENSMUSP00000029568,68.5
5019,ENSMUSP00000029569,ENSMUST00000029569,38,23,33,22,71.9,92.4,72.4,63.9,71.3,58.5,ENSMUSP00000029569,47.0,ENSMUSP00000029569,12.0
5023,ENSMUSP00000029574,ENSMUST00000029574,355,299,348,292,570.7,518.8,557.3,480.4,501.2,455.0,ENSMUSP00000029574,48.5,ENSMUSP00000029574,84.0
5024,ENSMUSP00000029575,ENSMUST00000029575,41,39,83,64,109.9,100.2,103.5,124.2,116.5,104.8,ENSMUSP00000029575,29.5,ENSMUSP00000029575,22.0
5026,ENSMUSP00000029588,ENSMUST00000029588,121,102,188,143,1456.6,1428.3,1453.4,1497.6,1392.4,1253.0,ENSMUSP00000029588,54.0,ENSMUSP00000029588,102.0
5030,ENSMUSP00000029610,ENSMUST00000029610,263,214,275,232,1425.2,1322.6,1375.0,1123.0,1074.9,969.5,ENSMUSP00000029610,19.0,ENSMUSP00000029610,21.0
5032,ENSMUSP00000029623,ENSMUST00000029623,74,65,128,88,40.4,39.2,46.7,47.4,43.5,45.0,ENSMUSP00000029623,53.5,ENSMUSP00000029623,129.5
5033,ENSMUSP00000029624,ENSMUST00000029624,87,56,96,91,375.5,342.0,354.8,342.4,338.6,307.2,ENSMUSP00000029624,29.0,ENSMUSP00000029624,57.5
5035,ENSMUSP00000029626,ENSMUST00000029626,62,55,62,48,221.8,226.9,230.1,132.4,132.3,107.6,ENSMUSP00000029626,20.5,ENSMUSP00000029626,38.5
5042,ENSMUSP00000029639,ENSMUST00000029639,72,49,119,101,390.5,383.4,404.3,434.2,382.7,373.6,ENSMUSP00000029639,33.5,ENSMUSP00000029639,74.0
5044,ENSMUSP00000029643,ENSMUST00000029643,96,74,178,151,654.9,669.9,662.1,825.3,726.2,650.2,ENSMUSP00000029643,7.5,ENSMUSP00000029643,18.5
5045,ENSMUSP00000029644,ENSMUST00000029644,164,131,225,186,840.6,794.5,836.2,832.8,763.4,671.6,ENSMUSP00000029644,29.0,ENSMUSP00000029644,67.5
5046,ENSMUSP00000029645,ENSMUST00000029645,0,0,1,0,14.2,18.3,17.9,18.6,17.2,18.0,,0.0,ENSMUSP00000029645,29.5
5049,ENSMUSP00000029650,ENSMUST00000029650,95,73,108,96,559.0,516.3,544.1,574.7,560.7,497.7,ENSMUSP00000029650,21.5,ENSMUSP00000029650,47.0
5057,ENSMUSP00000029663,ENSMUST00000029663,274,261,425,363,1921.0,1776.4,1874.9,1895.2,1772.0,1616.7,ENSMUSP00000029663,23.5,ENSMUSP00000029663,48.5
5059,ENSMUSP00000029666,ENSMUST00000029666,146,96,172,153,1004.1,860.8,938.2,764.8,777.9,717.9,ENSMUSP00000029666,31.5,ENSMUSP00000029666,74.5
5063,ENSMUSP00000029671,ENSMUST00000029671,116,100,533,401,23.6,23.0,26.0,90.8,82.1,75.4,ENSMUSP00000029671,29.5,ENSMUSP00000029671,66.0
5066,ENSMUSP00000029676,ENSMUST00000029676,77,52,93,92,68.0,73.2,67.8,77.4,52.4,60.1,ENSMUSP00000029676,70.5,ENSMUSP00000029676,46.5
5070,ENSMUSP00000029684,ENSMUST00000029684,65,35,47,48,707.3,667.3,715.3,639.8,605.3,553.1,ENSMUSP00000029684,21.5,ENSMUSP00000029684,45.5
5073,ENSMUSP00000029694,ENSMUST00000029694,330,286,453,388,1727.9,1654.2,1700.9,1871.3,1730.0,1550.2,ENSMUSP00000029694,25.0,ENSMUSP00000029694,42.5
5074,ENSMUSP00000029696,ENSMUST00000029696,44,61,107,79,108.6,105.5,96.5,108.6,104.7,100.3,ENSMUSP00000029696,61.0,ENSMUSP00000029696,38.5
5075,ENSMUSP00000029698,ENSMUST00000029698,85,76,112,67,207.9,140.6,174.1,112.3,144.9,97.4,ENSMUSP00000029698,12.0,ENSMUSP00000029698,9.0
5076,ENSMUSP00000029699,ENSMUST00000029699,448,367,670,554,8602.8,8177.7,8251.3,7652.6,7031.5,6338.8,ENSMUSP00000029699,31.5,ENSMUSP00000029699,17.5
5079,ENSMUSP00000029708,ENSMUST00000029708,135,97,146,122,506.7,486.1,517.0,485.1,468.8,417.5,ENSMUSP00000029708,8.5,ENSMUSP00000029708,41.0
5084,ENSMUSP00000029719,ENSMUST00000029719,3,2,3,3,8.7,8.1,11.9,10.9,15.1,11.4,ENSMUSP00000029719,8.5,ENSMUSP00000029719,25.5
5085,ENSMUSP00000029722,ENSMUST00000029722,1,1,4,1,4986.5,4269.8,4497.8,4390.3,4732.1,3984.6,ENSMUSP00000029722,3.5,ENSMUSP00000029722,30.0
5088,ENSMUSP00000029730,ENSMUST00000029730,89,80,154,114,735.4,681.0,712.5,799.4,745.3,681.3,ENSMUSP00000029730,52.5,ENSMUSP00000029730,134.5
5089,ENSMUSP00000029738,ENSMUST00000029738,23,20,50,41,13.0,10.6,11.1,12.0,12.2,9.4,ENSMUSP00000029738,25.5,ENSMUSP00000029738,0.0
5090,ENSMUSP00000029740,ENSMUST00000029740,74,62,91,86,10.8,15.8,14.5,15.9,12.9,16.1,ENSMUSP00000029740,7.5,ENSMUSP00000029740,0.0
5091,ENSMUSP00000029741,ENSMUST00000029741,102,80,166,133,82.2,77.1,91.4,85.0,83.8,77.5,ENSMUSP00000029741,43.0,ENSMUSP00000029741,0.0
5095,ENSMUSP00000029752,ENSMUST00000029752,53,34,66,77,353.1,344.0,351.6,390.5,354.4,330.5,ENSMUSP00000029752,69.5,ENSMUSP00000029752,125.0
5098,ENSMUSP00000029759,ENSMUST00000029759,158,126,232,225,496.9,467.6,494.9,483.1,480.7,440.0,ENSMUSP00000029759,29.0,ENSMUSP00000029759,95.5
5101,ENSMUSP00000029769,ENSMUST00000029769,106,91,163,134,746.4,702.4,703.0,714.7,705.5,604.7,ENSMUSP00000029769,13.0,ENSMUSP00000029769,18.5
5102,ENSMUSP00000029770,ENSMUST00000029770,340,275,446,374,1306.3,1251.3,1284.8,1149.7,1116.7,986.8,ENSMUSP00000029770,25.5,ENSMUSP00000029770,69.5
5103,ENSMUSP00000029771,ENSMUST00000029771,74,77,229,169,49.9,52.2,46.2,80.7,68.0,65.3,ENSMUSP00000029771,27.0,ENSMUSP00000029771,35.0
5105,ENSMUSP00000029773,ENSMUST00000029773,172,147,255,218,1238.5,1145.8,1181.9,1206.2,1071.5,992.7,ENSMUSP00000029773,14.0,ENSMUSP00000029773,35.5
5111,ENSMUSP00000029786,ENSMUST00000029786,108,81,176,136,540.0,500.9,542.6,566.2,544.8,535.8,ENSMUSP00000029786,15.5,ENSMUSP00000029786,48.0
5116,ENSMUSP00000029803,ENSMUST00000029803,32,20,48,45,616.5,558.9,602.0,572.1,551.7,499.7,ENSMUSP00000029803,22.5,ENSMUSP00000029803,33.0
5117,ENSMUSP00000029804,ENSMUST00000029804,140,110,219,203,654.0,589.0,671.4,650.4,647.0,584.4,ENSMUSP00000029804,20.5,ENSMUSP00000029804,52.0
5119,ENSMUSP00000029806,ENSMUST00000029806,65,54,117,84,48.1,48.2,40.9,54.2,53.8,48.7,ENSMUSP00000029806,27.0,ENSMUSP00000029806,43.0
5120,ENSMUSP00000029810,ENSMUST00000029810,87,57,91,85,250.1,250.1,216.3,203.9,194.2,176.2,ENSMUSP00000029810,29.5,ENSMUSP00000029810,98.5
5121,ENSMUSP00000029812,ENSMUST00000029812,159,116,216,202,542.0,514.2,516.9,551.5,528.0,490.1,ENSMUSP00000029812,60.0,ENSMUSP00000029812,218.5
5122,ENSMUSP00000029814,ENSMUST00000029814,164,154,269,250,320.8,314.7,326.7,367.7,361.7,294.6,ENSMUSP00000029814,52.0,ENSMUSP00000029814,168.5
5123,ENSMUSP00000029815,ENSMUST00000029815,125,88,145,118,766.0,707.6,752.4,745.0,706.2,610.2,ENSMUSP00000029815,14.0,ENSMUSP00000029815,11.5
5132,ENSMUSP00000029838,ENSMUST00000029838,140,108,296,218,162.5,156.0,161.3,178.6,172.2,151.2,ENSMUSP00000029838,15.5,ENSMUSP00000029838,53.0
5135,ENSMUSP00000029842,ENSMUST00000029842,65,36,79,70,358.8,362.6,344.7,388.0,364.6,327.3,ENSMUSP00000029842,22.0,ENSMUSP00000029842,17.5
5136,ENSMUSP00000029845,ENSMUST00000029845,27,21,49,38,359.4,346.5,333.8,333.9,305.7,271.6,ENSMUSP00000029845,28.0,ENSMUSP00000029845,6.0
5137,ENSMUSP00000029846,ENSMUST00000029846,543,461,969,748,72.0,62.0,72.1,93.8,85.4,89.1,ENSMUSP00000029846,4.0,ENSMUSP00000029846,0.0
5138,ENSMUSP00000029848,ENSMUST00000029848,1,0,1,0,28.9,31.6,21.1,11.3,10.6,29.8,ENSMUSP00000029848,7.0,ENSMUSP00000029848,169.0
5144,ENSMUSP00000029875,ENSMUST00000029875,55,42,68,72,509.1,365.5,446.4,305.3,396.5,291.8,ENSMUSP00000029875,16.5,ENSMUSP00000029875,37.5
5146,ENSMUSP00000029877,ENSMUST00000029877,126,112,202,152,605.0,593.3,598.7,563.1,517.3,468.5,ENSMUSP00000029877,12.5,ENSMUSP00000029877,70.5
5147,ENSMUSP00000029879,ENSMUST00000029879,148,129,266,210,673.6,660.1,660.5,771.1,687.6,647.1,ENSMUSP00000029879,39.5,ENSMUSP00000029879,154.5
5149,ENSMUSP00000029885,ENSMUST00000029885,162,150,192,180,1065.3,1082.3,1061.1,911.0,838.0,741.4,ENSMUSP00000029885,35.0,ENSMUSP00000029885,110.0
5150,ENSMUSP00000029888,ENSMUST00000029888,28,25,63,47,117.4,122.5,133.2,130.8,118.6,117.4,ENSMUSP00000029888,25.0,ENSMUSP00000029888,24.5
5151,ENSMUSP00000029891,ENSMUST00000029891,45,37,95,60,490.1,522.7,482.7,422.2,381.4,329.7,ENSMUSP00000029891,17.5,ENSMUSP00000029891,51.0
5154,ENSMUSP00000029907,ENSMUST00000029907,34,26,34,44,54.1,49.2,50.9,46.4,48.0,40.4,ENSMUSP00000029907,31.5,ENSMUSP00000029907,50.5
5156,ENSMUSP00000029909,ENSMUST00000029909,15,13,46,38,65.8,67.9,64.9,81.6,80.1,69.6,ENSMUSP00000029909,39.0,ENSMUSP00000029909,58.0
5157,ENSMUSP00000029910,ENSMUST00000029910,40,30,49,40,92.9,105.0,106.3,93.9,91.7,90.1,ENSMUSP00000029910,189.0,ENSMUSP00000029910,52.5
5158,ENSMUSP00000029911,ENSMUST00000029911,79,93,176,138,27.5,24.8,26.5,28.0,22.0,30.8,ENSMUSP00000029911,9.5,ENSMUSP00000029911,66.0
5159,ENSMUSP00000029912,ENSMUST00000029912,348,303,514,404,260.6,251.0,256.0,264.2,295.9,253.6,ENSMUSP00000029912,18.5,ENSMUSP00000029912,11.5
5165,ENSMUSP00000029925,ENSMUST00000029925,49,58,106,86,76.4,69.3,64.2,76.0,73.8,66.1,ENSMUSP00000029925,17.0,ENSMUSP00000029925,8.0
5170,ENSMUSP00000029936,ENSMUST00000029936,151,144,266,221,369.0,334.5,346.1,542.3,520.6,473.5,ENSMUSP00000029936,60.0,ENSMUSP00000029936,109.0
5171,ENSMUSP00000029938,ENSMUST00000029938,104,79,171,143,810.8,727.7,792.2,700.6,707.7,596.7,ENSMUSP00000029938,29.0,ENSMUSP00000029938,27.0
5172,ENSMUSP00000029941,ENSMUST00000029941,198,179,263,225,2104.0,1939.9,2060.9,1898.0,1697.6,1549.0,ENSMUSP00000029941,30.0,ENSMUSP00000029941,126.0
5178,ENSMUSP00000029950,ENSMUST00000029950,194,168,351,286,42.5,40.5,38.8,44.1,36.0,29.2,ENSMUSP00000029950,181.0,ENSMUSP00000029950,347.5
5181,ENSMUSP00000029968,ENSMUST00000029968,90,92,171,154,470.9,459.5,492.0,564.5,503.9,449.6,ENSMUSP00000029968,32.5,ENSMUSP00000029968,115.5
5182,ENSMUSP00000029970,ENSMUST00000029970,63,58,88,82,166.1,170.2,160.3,153.7,160.7,136.9,ENSMUSP00000029970,25.5,ENSMUSP00000029970,32.0
5187,ENSMUSP00000029989,ENSMUST00000029989,161,144,231,229,1548.0,1513.7,1536.3,1602.0,1480.7,1374.7,ENSMUSP00000029989,58.0,ENSMUSP00000029989,123.5
5190,ENSMUSP00000029999,ENSMUST00000029999,63,49,129,103,283.6,305.4,296.4,332.9,295.4,290.3,ENSMUSP00000029999,48.0,ENSMUSP00000029999,108.0
5191,ENSMUSP00000030003,ENSMUST00000030003,100,84,156,135,368.5,346.0,358.7,382.7,357.9,328.7,ENSMUSP00000030003,15.5,ENSMUSP00000030003,29.5
5195,ENSMUSP00000030014,ENSMUST00000030014,203,152,312,258,1301.7,1298.9,1341.7,1311.4,1239.1,1094.7,ENSMUSP00000030014,27.5,ENSMUSP00000030014,36.5
5197,ENSMUSP00000030018,ENSMUST00000030018,192,145,295,265,1479.7,1359.0,1418.3,1346.8,1348.0,1198.4,ENSMUSP00000030018,15.5,ENSMUSP00000030018,31.0
5200,ENSMUSP00000030028,ENSMUST00000030028,388,329,555,480,1594.2,1499.0,1547.7,1397.7,1387.8,1215.5,ENSMUSP00000030028,9.5,ENSMUSP00000030028,70.0
5206,ENSMUSP00000030039,ENSMUST00000030039,1,0,2,0,59.9,68.6,67.8,61.7,61.9,58.8,ENSMUSP00000030039,7.0,ENSMUSP00000030039,317.5
5212,ENSMUSP00000030051,ENSMUST00000030051,338,272,466,389,1162.6,1059.9,1138.2,971.2,943.9,796.6,ENSMUSP00000030051,1.0,ENSMUSP00000030051,1.5
5214,ENSMUSP00000030069,ENSMUST00000030069,158,112,181,183,382.3,433.9,403.0,366.6,327.8,304.1,ENSMUSP00000030069,18.5,ENSMUSP00000030069,28.5
5217,ENSMUSP00000030078,ENSMUST00000030078,79,65,126,91,458.5,405.1,418.2,385.2,411.8,367.7,ENSMUSP00000030078,28.0,ENSMUSP00000030078,56.0
5218,ENSMUSP00000030080,ENSMUST00000030080,37,23,76,55,543.4,543.7,563.4,560.6,543.6,500.6,ENSMUSP00000030080,38.5,ENSMUSP00000030080,77.5
5223,ENSMUSP00000030091,ENSMUST00000030091,150,139,200,176,181.0,150.4,161.7,138.8,136.4,114.7,ENSMUSP00000030091,11.0,ENSMUSP00000030091,18.0
5227,ENSMUSP00000030103,ENSMUST00000030103,44,27,55,56,65.3,89.3,86.4,87.6,73.7,72.5,ENSMUSP00000030103,8.5,ENSMUSP00000030103,20.0
5228,ENSMUSP00000030110,ENSMUST00000030110,21,19,26,30,44.1,37.9,43.0,47.5,36.2,35.8,ENSMUSP00000030110,19.0,ENSMUSP00000030110,43.5
5229,ENSMUSP00000030117,ENSMUST00000030117,355,265,523,430,1962.2,1847.0,1925.3,1639.4,1648.9,1391.4,ENSMUSP00000030117,6.5,ENSMUSP00000030117,36.5
5232,ENSMUSP00000030121,ENSMUST00000030121,172,135,161,148,122.0,87.3,90.5,82.0,108.4,104.8,ENSMUSP00000030121,23.0,ENSMUSP00000030121,68.5
5235,ENSMUSP00000030125,ENSMUST00000030125,107,72,179,120,744.9,752.3,751.6,716.4,660.8,602.3,ENSMUSP00000030125,15.0,ENSMUSP00000030125,15.0
5237,ENSMUSP00000030128,ENSMUST00000030128,358,304,449,368,279.0,265.4,289.2,224.7,198.3,195.7,ENSMUSP00000030128,10.0,ENSMUSP00000030128,30.0
5240,ENSMUSP00000030134,ENSMUST00000030134,337,316,603,465,1873.7,1848.7,1857.1,1951.8,1777.0,1697.6,ENSMUSP00000030134,14.0,ENSMUSP00000030134,16.0
5242,ENSMUSP00000030138,ENSMUST00000030138,86,70,122,118,689.8,621.4,670.6,666.8,660.9,607.7,ENSMUSP00000030138,73.5,ENSMUSP00000030138,126.5
5243,ENSMUSP00000030140,ENSMUST00000030140,136,139,308,243,1440.6,1344.0,1405.2,1453.3,1448.8,1321.2,ENSMUSP00000030140,113.0,ENSMUSP00000030140,180.5
5245,ENSMUSP00000030143,ENSMUST00000030143,156,151,324,255,1446.7,1414.2,1491.4,1501.8,1349.1,1225.2,ENSMUSP00000030143,79.0,ENSMUSP00000030143,59.0
5249,ENSMUSP00000030154,ENSMUST00000030154,64,50,91,51,408.1,405.2,403.4,410.9,390.5,358.6,ENSMUSP00000030154,7.5,ENSMUSP00000030154,16.0
5250,ENSMUSP00000030158,ENSMUST00000030158,137,107,164,128,1184.1,1133.7,1134.3,1047.3,1007.6,878.6,ENSMUSP00000030158,13.5,ENSMUSP00000030158,23.0
5252,ENSMUSP00000030164,ENSMUST00000030164,110,91,142,117,6191.8,5856.7,6050.4,5538.9,5284.8,4686.2,ENSMUSP00000030164,74.5,ENSMUSP00000030164,72.5
5253,ENSMUSP00000030165,ENSMUST00000030165,17,19,22,15,85.9,103.9,100.3,94.9,90.2,74.7,ENSMUSP00000030165,118.5,ENSMUSP00000030165,91.0
5254,ENSMUSP00000030169,ENSMUST00000030169,94,61,150,104,971.5,978.4,936.4,1092.0,1009.4,887.2,ENSMUSP00000030169,24.5,ENSMUSP00000030169,15.0
5262,ENSMUSP00000030187,ENSMUST00000030187,703,638,1142,945,14777.3,13537.9,14168.3,12734.0,12340.6,10755.0,ENSMUSP00000030187,97.5,ENSMUSP00000030187,188.5
5263,ENSMUSP00000030189,ENSMUST00000030189,18,16,21,24,49.6,62.9,55.4,48.3,46.2,39.3,ENSMUSP00000030189,3.5,ENSMUSP00000030189,126.0
5264,ENSMUSP00000030190,ENSMUST00000030190,12,8,31,18,26.0,31.0,27.5,27.4,25.4,26.7,ENSMUSP00000030190,0.0,ENSMUSP00000030190,48.5
5266,ENSMUSP00000030192,ENSMUST00000030192,24,19,27,26,74.0,58.3,66.0,76.0,78.0,69.6,ENSMUSP00000030192,8.5,ENSMUSP00000030192,14.5
5268,ENSMUSP00000030201,ENSMUST00000030201,43,18,46,50,546.4,528.4,535.3,530.0,515.4,473.8,ENSMUSP00000030201,105.5,ENSMUSP00000030201,72.5
5269,ENSMUSP00000030202,ENSMUST00000030202,109,80,174,136,679.3,673.0,684.9,727.3,668.3,589.6,ENSMUSP00000030202,6.0,ENSMUSP00000030202,8.5
5272,ENSMUSP00000030207,ENSMUST00000030207,355,318,486,442,3381.8,3296.8,3321.5,3012.7,2744.8,2512.2,ENSMUSP00000030207,50.0,ENSMUSP00000030207,40.5
5281,ENSMUSP00000030254,ENSMUST00000030254,39,24,39,36,109.7,103.0,107.4,60.1,69.7,57.3,ENSMUSP00000030254,11.5,ENSMUSP00000030254,14.5
5282,ENSMUSP00000030257,ENSMUST00000030257,43,27,71,63,49.8,43.8,47.5,59.8,55.5,49.9,ENSMUSP00000030257,201.5,ENSMUSP00000030257,204.0
5285,ENSMUSP00000030265,ENSMUST00000030265,29,35,49,41,125.4,120.6,121.4,137.0,129.2,123.1,ENSMUSP00000030265,40.5,ENSMUSP00000030265,39.0
5294,ENSMUSP00000030286,ENSMUST00000030286,248,200,349,277,2021.7,1954.4,2016.2,1862.9,1749.9,1577.4,ENSMUSP00000030286,148.0,ENSMUSP00000030286,76.0
5295,ENSMUSP00000030288,ENSMUST00000030288,167,133,223,189,871.9,839.0,884.0,743.1,683.9,654.8,ENSMUSP00000030288,65.5,ENSMUSP00000030288,103.5
5299,ENSMUSP00000030296,ENSMUST00000030296,133,110,151,120,387.6,382.5,362.9,316.1,287.9,260.1,ENSMUSP00000030296,9.0,ENSMUSP00000030296,23.5
5301,ENSMUSP00000030303,ENSMUST00000030303,0,1,0,0,10.9,11.3,13.3,10.9,10.9,8.6,,0.0,ENSMUSP00000030303,28.0
5303,ENSMUSP00000030306,ENSMUST00000030306,8,7,27,23,16.4,17.5,15.1,19.9,17.7,21.1,ENSMUSP00000030306,56.5,ENSMUSP00000030306,85.0
5305,ENSMUSP00000030311,ENSMUST00000030311,113,97,185,137,44.3,45.4,49.6,51.1,55.4,46.7,ENSMUSP00000030311,37.5,ENSMUSP00000030311,17.0
5306,ENSMUSP00000030313,ENSMUST00000030313,56,45,73,52,20.8,18.2,17.4,19.4,17.4,17.1,ENSMUSP00000030313,39.0,ENSMUSP00000030313,2.0
5307,ENSMUSP00000030315,ENSMUST00000030315,160,106,258,187,21.7,21.0,19.2,23.4,24.7,20.8,ENSMUSP00000030315,20.0,ENSMUSP00000030315,3.0
5309,ENSMUSP00000030317,ENSMUST00000030317,432,374,507,435,434.2,432.8,447.3,313.0,282.9,260.1,ENSMUSP00000030317,3.0,ENSMUSP00000030317,5.0
5310,ENSMUSP00000030320,ENSMUST00000030320,60,41,76,64,469.6,463.0,497.8,486.2,424.4,411.1,ENSMUSP00000030320,73.5,ENSMUSP00000030320,38.0
5315,ENSMUSP00000030336,ENSMUST00000030336,73,54,86,59,30.1,29.0,33.4,34.8,32.2,24.1,ENSMUSP00000030336,14.5,ENSMUSP00000030336,34.5
5317,ENSMUSP00000030340,ENSMUST00000030340,95,83,115,110,1509.7,1482.4,1515.8,1168.5,1107.7,983.6,ENSMUSP00000030340,36.5,ENSMUSP00000030340,99.0
5318,ENSMUSP00000030345,ENSMUST00000030345,70,60,115,81,755.4,764.5,771.3,763.8,657.6,612.9,ENSMUSP00000030345,38.0,ENSMUSP00000030345,145.0
5321,ENSMUSP00000030360,ENSMUST00000030360,225,213,349,244,488.8,456.9,467.5,433.6,405.6,386.1,ENSMUSP00000030360,20.0,ENSMUSP00000030360,0.0
5322,ENSMUSP00000030361,ENSMUST00000030361,491,424,509,415,286.1,246.7,272.2,232.4,226.4,205.2,ENSMUSP00000030361,11.5,ENSMUSP00000030361,21.5
5323,ENSMUSP00000030362,ENSMUST00000030362,81,69,152,109,108.5,109.5,120.1,119.0,121.5,106.6,ENSMUSP00000030362,20.0,ENSMUSP00000030362,42.5
5325,ENSMUSP00000030365,ENSMUST00000030365,34,34,71,58,467.1,449.0,456.4,503.5,520.8,461.3,ENSMUSP00000030365,34.5,ENSMUSP00000030365,71.5
5330,ENSMUSP00000030381,ENSMUST00000030381,186,126,368,321,3356.0,3210.8,3242.4,3609.6,3339.5,2886.6,ENSMUSP00000030381,32.0,ENSMUSP00000030381,47.0
5332,ENSMUSP00000030385,ENSMUST00000030385,12,9,18,14,217.8,216.5,226.1,225.9,194.9,195.6,ENSMUSP00000030385,39.5,ENSMUSP00000030385,24.5
5338,ENSMUSP00000030398,ENSMUST00000030398,159,141,298,255,180.0,189.0,184.7,219.6,218.6,191.8,ENSMUSP00000030398,20.5,ENSMUSP00000030398,28.0
5339,ENSMUSP00000030399,ENSMUST00000030399,93,83,178,156,769.4,743.4,752.4,875.7,846.8,756.2,ENSMUSP00000030399,18.0,ENSMUSP00000030399,0.0
5340,ENSMUSP00000030400,ENSMUST00000030400,36,28,50,43,470.0,496.8,503.4,511.6,411.9,382.3,ENSMUSP00000030400,10.5,ENSMUSP00000030400,0.0
5342,ENSMUSP00000030404,ENSMUST00000030404,95,95,169,161,1174.8,1143.5,1159.1,1045.5,932.4,826.4,ENSMUSP00000030404,15.5,ENSMUSP00000030404,35.0
5345,ENSMUSP00000030412,ENSMUST00000030412,147,117,202,172,545.7,520.3,525.9,682.2,647.3,608.6,ENSMUSP00000030412,20.5,ENSMUSP00000030412,20.5
5348,ENSMUSP00000030427,ENSMUST00000030427,134,137,284,235,435.7,392.5,419.1,460.2,420.6,400.9,ENSMUSP00000030427,69.5,ENSMUSP00000030427,136.0
5349,ENSMUSP00000030432,ENSMUST00000030432,116,127,192,137,643.8,531.9,592.7,542.4,616.2,536.6,ENSMUSP00000030432,29.0,ENSMUSP00000030432,54.5
5354,ENSMUSP00000030446,ENSMUST00000030446,56,57,116,86,376.2,343.8,359.9,310.9,342.8,270.5,ENSMUSP00000030446,19.0,ENSMUSP00000030446,11.5
5355,ENSMUSP00000030451,ENSMUST00000030451,88,56,140,122,520.3,493.0,515.5,578.4,516.5,463.8,ENSMUSP00000030451,37.0,ENSMUSP00000030451,88.5
5359,ENSMUSP00000030455,ENSMUST00000030455,295,260,433,366,2521.7,2154.5,2269.5,1978.7,2130.3,1772.7,ENSMUSP00000030455,8.5,ENSMUSP00000030455,16.0
5360,ENSMUSP00000030456,ENSMUST00000030456,665,569,1082,919,4841.7,4720.0,4820.6,4667.9,4273.2,3838.4,ENSMUSP00000030456,24.0,ENSMUSP00000030456,53.0
5367,ENSMUSP00000030471,ENSMUST00000030471,90,87,154,125,141.0,119.2,142.1,129.4,131.7,108.0,ENSMUSP00000030471,55.0,ENSMUSP00000030471,89.5
5369,ENSMUSP00000030475,ENSMUST00000030475,29,47,61,44,385.5,385.7,402.3,398.5,372.1,348.3,ENSMUSP00000030475,39.0,ENSMUSP00000030475,6.5
5377,ENSMUSP00000030491,ENSMUST00000030491,116,72,144,128,1582.3,1510.1,1515.5,1394.9,1293.3,1131.0,ENSMUSP00000030491,20.0,ENSMUSP00000030491,29.0
5378,ENSMUSP00000030501,ENSMUST00000030501,209,157,455,357,1570.3,1428.0,1505.4,1679.3,1588.4,1471.8,ENSMUSP00000030501,17.0,ENSMUSP00000030501,72.0
5382,ENSMUSP00000030518,ENSMUST00000030518,265,222,380,342,1782.7,1652.8,1742.4,1568.6,1542.1,1369.0,ENSMUSP00000030518,13.0,ENSMUSP00000030518,4.0
5389,ENSMUSP00000030535,ENSMUST00000030535,2,4,1,3,29.3,29.8,27.9,25.5,23.9,23.1,ENSMUSP00000030535,19.0,ENSMUSP00000030535,25.0
