protein_id,High_Pause_Counts,transcript_id_x
ENSP00000253039.4,31,ENST00000253039.9
ENSP00000253047.5,9,ENST00000253047.7
ENSP00000253048.4,109,ENST00000253048.10
ENSP00000253083.4,61,ENST00000253083.9
ENSP00000253099.5,9,ENST00000253099.11
ENSP00000253107.7,19,ENST00000253107.12
ENSP00000253108.3,7,ENST00000253108.9
ENSP00000253237.4,7,ENST00000253237.10
ENSP00000253247.4,28,ENST00000253247.9
ENSP00000253329.2,10,ENST00000253329.3
ENSP00000253339.5,52,ENST00000253339.9
ENSP00000253363.6,26,ENST00000253363.11
ENSP00000253413.5,13,ENST00000253413.10
ENSP00000253452.2,0,ENST00000253452.8
ENSP00000253457.3,0,ENST00000253457.8
ENSP00000253458.6,31,ENST00000253458.12
ENSP00000253462.3,2,ENST00000253462.8
ENSP00000253669.4,16,ENST00000253669.10
ENSP00000253693.2,41,ENST00000253693.7
ENSP00000253754.3,30,ENST00000253754.8
ENSP00000253778.8,43,ENST00000253778.13
ENSP00000253794.1,0,ENST00000253794.7
ENSP00000253814.3,0,ENST00000253814.6
ENSP00000253861.4,38,ENST00000253861.5
ENSP00000253928.9,36,ENST00000253928.14
ENSP00000254029.3,25,ENST00000254029.8
ENSP00000254101.3,12,ENST00000254101.4
ENSP00000254193.6,20,ENST00000254193.11
ENSP00000254286.4,14,ENST00000254286.9
ENSP00000254301.9,22,ENST00000254301.14
ENSP00000254322.1,17,ENST00000254322.3
ENSP00000254436.7,36,ENST00000254436.8
ENSP00000254442.3,89,ENST00000254442.8
ENSP00000254480.5,7,ENST00000254480.10
ENSP00000254508.5,65,ENST00000254508.7
ENSP00000254521.3,50,ENST00000254521.8
ENSP00000254605.6,15,ENST00000254605.11
ENSP00000254630.7,19,ENST00000254630.12
ENSP00000254654.3,10,ENST00000254654.8
ENSP00000254719.4,5,ENST00000254719.10
ENSP00000254722.4,3,ENST00000254722.9
ENSP00000254759.3,2,ENST00000254759.8
ENSP00000254770.2,10,ENST00000254770.3
ENSP00000254799.6,4,ENST00000254799.11
ENSP00000254803.2,20,ENST00000254803.4
ENSP00000254806.3,5,ENST00000254806.8
ENSP00000254816.1,35,ENST00000254816.6
ENSP00000254878.3,11,ENST00000254878.8
ENSP00000254928.5,0,ENST00000254928.10
ENSP00000254940.5,0,ENST00000254940.10
ENSP00000254942.3,14,ENST00000254942.8
ENSP00000254950.11,48,ENST00000254950.13
ENSP00000254998.2,4,ENST00000254998.3
ENSP00000255078.4,38,ENST00000255078.8
ENSP00000255108.3,1,ENST00000255108.8
ENSP00000255120.5,0,ENST00000350030.8
ENSP00000255175.1,16,ENST00000255175.5
ENSP00000255194.7,40,ENST00000255194.11
ENSP00000255305.6,91,ENST00000255305.10
ENSP00000255389.5,17,ENST00000255389.10
ENSP00000255390.5,0,ENST00000255390.10
ENSP00000255608.3,16,ENST00000255608.9
ENSP00000255613.3,36,ENST00000255613.8
ENSP00000255764.3,4,ENST00000255764.4
ENSP00000255784.5,10,ENST00000255784.6
ENSP00000255882.6,99,ENST00000255882.11
ENSP00000255977.2,8,ENST00000255977.7
ENSP00000256079.4,49,ENST00000256079.9
ENSP00000256151.7,4,ENST00000256151.8
ENSP00000256196.4,24,ENST00000256196.9
ENSP00000256319.6,2,ENST00000256319.7
ENSP00000256324.9,26,ENST00000256324.15
ENSP00000256398.8,8,ENST00000256398.13
ENSP00000256429.3,36,ENST00000256429.8
ENSP00000256441.4,13,ENST00000256441.5
ENSP00000256442.5,9,ENST00000256442.10
ENSP00000256460.3,5,ENST00000256460.8
ENSP00000256496.3,3,ENST00000256496.8
ENSP00000256538.4,6,ENST00000256538.9
ENSP00000256545.4,0,ENST00000256545.9
ENSP00000256594.3,0,ENST00000256594.7
ENSP00000256637.6,36,ENST00000256637.8
ENSP00000256644.4,16,ENST00000256644.8
ENSP00000256646.2,95,ENST00000256646.7
ENSP00000256689.5,11,ENST00000256689.10
ENSP00000256707.4,83,ENST00000256707.8
ENSP00000256854.4,12,ENST00000256854.10
ENSP00000256858.5,59,ENST00000256858.10
ENSP00000257075.5,39,ENST00000257075.9
ENSP00000257177.4,75,ENST00000257177.9
ENSP00000257181.8,15,ENST00000257181.10
ENSP00000257245.4,2,ENST00000257245.9
ENSP00000257287.3,93,ENST00000257287.5
ENSP00000257347.4,12,ENST00000257347.9
ENSP00000257497.6,41,ENST00000257497.11
ENSP00000257548.5,20,ENST00000257548.10
ENSP00000257552.2,12,ENST00000257552.7
ENSP00000257604.5,30,ENST00000257604.9
ENSP00000257696.4,9,ENST00000257696.5
ENSP00000257700.2,45,ENST00000257700.7
ENSP00000257787.5,4,ENST00000257787.6
ENSP00000257789.4,19,ENST00000257789.4
ENSP00000257829.3,26,ENST00000257829.8
ENSP00000257860.4,80,ENST00000257860.9
ENSP00000257861.3,10,ENST00000257861.7
ENSP00000257904.5,16,ENST00000257904.11
ENSP00000257905.8,8,ENST00000257905.13
ENSP00000257915.5,21,ENST00000257915.10
ENSP00000257934.4,74,ENST00000257934.9
ENSP00000257940.2,15,ENST00000257940.7
ENSP00000258080.3,12,ENST00000258080.8
ENSP00000258091.5,0,ENST00000258091.10
ENSP00000258105.7,21,ENST00000258105.8
ENSP00000258169.4,0,ENST00000258169.9
ENSP00000258198.2,24,ENST00000258198.7
ENSP00000258201.4,29,ENST00000258201.9
ENSP00000258243.2,19,ENST00000258243.7
ENSP00000258281.2,47,ENST00000258281.6
ENSP00000258301.5,11,ENST00000258301.6
ENSP00000258341.3,21,ENST00000258341.5
ENSP00000258383.3,8,ENST00000258383.4
ENSP00000258416.3,29,ENST00000258416.8
ENSP00000258418.5,16,ENST00000258418.10
ENSP00000258424.2,10,ENST00000258424.3
ENSP00000258455.3,0,ENST00000258455.8
ENSP00000258457.2,15,ENST00000258457.7
ENSP00000258484.6,52,ENST00000258484.11
ENSP00000258648.2,0,ENST00000258648.7
ENSP00000258654.8,40,ENST00000349995.10
ENSP00000258662.1,13,ENST00000258662.3
ENSP00000258711.6,38,ENST00000258711.7
ENSP00000258729.3,53,ENST00000258729.8
ENSP00000258772.5,0,ENST00000258772.10
ENSP00000258874.4,19,ENST00000258874.4
ENSP00000258886.8,32,ENST00000258886.13
ENSP00000258955.2,12,ENST00000258955.7
ENSP00000258975.6,4,ENST00000258975.7
ENSP00000258991.3,57,ENST00000258991.7
ENSP00000259050.3,13,ENST00000259050.8
ENSP00000259154.2,23,ENST00000259154.9
ENSP00000259199.4,41,ENST00000259199.9
ENSP00000259239.3,0,ENST00000259239.8
ENSP00000259253.6,6,ENST00000259253.11
ENSP00000259335.4,71,ENST00000259335.8
ENSP00000259339.2,6,ENST00000259339.7
ENSP00000259365.3,53,ENST00000259365.9
ENSP00000259400.6,22,ENST00000259400.11
ENSP00000259457.3,6,ENST00000259457.8
ENSP00000259467.4,2,ENST00000259467.9
ENSP00000259469.4,5,ENST00000348462.6
ENSP00000259477.6,0,ENST00000259477.6
ENSP00000259512.3,0,ENST00000259512.9
ENSP00000259569.5,52,ENST00000259569.6
ENSP00000259632.7,8,ENST00000259632.12
ENSP00000259667.5,14,ENST00000259667.6
ENSP00000259708.3,29,ENST00000259708.7
ENSP00000259711.6,181,ENST00000259711.11
ENSP00000259727.4,59,ENST00000259727.5
ENSP00000259808.3,1,ENST00000259808.9
ENSP00000259818.6,54,ENST00000259818.8
ENSP00000259963.3,38,ENST00000259963.4
ENSP00000260045.3,90,ENST00000260045.8
ENSP00000260102.4,15,ENST00000260102.9
ENSP00000260118.6,9,ENST00000260118.7
ENSP00000260129.5,36,ENST00000260129.6
ENSP00000260197.6,185,ENST00000260197.12
ENSP00000260210.3,27,ENST00000260210.5
ENSP00000260247.5,0,ENST00000260247.10
ENSP00000260270.2,12,ENST00000260270.3
ENSP00000260356.5,6,ENST00000260356.6
ENSP00000260372.3,15,ENST00000260372.8
ENSP00000260383.7,24,ENST00000260383.11
ENSP00000260385.6,25,ENST00000260385.10
ENSP00000260386.5,106,ENST00000260386.7
ENSP00000260403.2,43,ENST00000260403.7
ENSP00000260408.3,42,ENST00000260408.8
ENSP00000260443.4,18,ENST00000260443.9
ENSP00000260447.4,7,ENST00000260447.6
ENSP00000260508.4,5,ENST00000260508.9
ENSP00000260570.3,65,ENST00000260570.8
ENSP00000260599.6,4,ENST00000260599.10
ENSP00000260641.5,27,ENST00000260641.10
ENSP00000260643.2,8,ENST00000260643.7
ENSP00000260731.3,13,ENST00000260731.5
ENSP00000260746.4,10,ENST00000260746.6
ENSP00000260762.6,71,ENST00000260762.10
ENSP00000260803.4,17,ENST00000260803.9
ENSP00000260810.5,86,ENST00000260810.10
ENSP00000260818.6,200,ENST00000260818.11
ENSP00000260947.4,22,ENST00000260947.9
ENSP00000260952.4,73,ENST00000260952.9
ENSP00000261018.9,28,ENST00000261018.12
ENSP00000261023.3,52,ENST00000261023.8
ENSP00000261024.3,34,ENST00000261024.7
ENSP00000261038.5,14,ENST00000261038.6
ENSP00000261070.2,6,ENST00000261070.7
ENSP00000261167.2,30,ENST00000261167.7
ENSP00000261183.3,23,ENST00000261183.8
ENSP00000261191.7,29,ENST00000261191.12
ENSP00000261211.3,18,ENST00000261211.8
ENSP00000261245.4,9,ENST00000261245.9
ENSP00000261249.6,14,ENST00000261249.7
ENSP00000261263.3,0,ENST00000261263.5
ENSP00000261303.8,12,ENST00000261303.13
ENSP00000261308.4,37,ENST00000261308.10
ENSP00000261313.2,5,ENST00000261313.3
ENSP00000261326.4,78,ENST00000261326.6
ENSP00000261366.5,0,ENST00000261366.10
ENSP00000261386.3,22,ENST00000353258.8
ENSP00000261396.3,14,ENST00000261396.6
ENSP00000261407.4,40,ENST00000261407.9
ENSP00000261416.7,24,ENST00000261416.12
ENSP00000261427.5,11,ENST00000261427.10
ENSP00000261461.2,46,ENST00000261461.7
ENSP00000261483.4,101,ENST00000261483.5
ENSP00000261497.4,0,ENST00000261497.9
ENSP00000261507.6,18,ENST00000261507.11
ENSP00000261509.6,152,ENST00000261509.10
ENSP00000261514.5,44,ENST00000347613.8
ENSP00000261520.4,88,ENST00000261520.9
ENSP00000261531.8,4,ENST00000261531.12
ENSP00000261537.6,24,ENST00000261537.7
ENSP00000261574.5,14,ENST00000261574.10
ENSP00000261590.8,35,ENST00000261590.13
ENSP00000261593.3,11,ENST00000261593.8
ENSP00000261597.4,6,ENST00000261597.9
ENSP00000261600.6,43,ENST00000261600.11
ENSP00000261601.6,2,ENST00000261601.8
ENSP00000261609.8,545,ENST00000261609.13
ENSP00000261622.4,24,ENST00000261622.5
ENSP00000261637.4,61,ENST00000261637.5
ENSP00000261643.3,34,ENST00000261643.8
ENSP00000261647.5,6,ENST00000261647.10
ENSP00000261667.3,32,ENST00000261667.8
ENSP00000261693.6,20,ENST00000261693.11
ENSP00000261700.3,6,ENST00000261700.8
ENSP00000261708.4,15,ENST00000261708.9
ENSP00000261714.6,2,ENST00000261714.11
ENSP00000261716.3,37,ENST00000261716.8
ENSP00000261721.4,10,ENST00000261721.9
ENSP00000261733.2,34,ENST00000261733.7
ENSP00000261735.3,11,ENST00000261735.4
ENSP00000261739.4,27,ENST00000261739.9
ENSP00000261745.4,42,ENST00000261745.9
ENSP00000261758.4,0,ENST00000261758.6
ENSP00000261776.5,27,ENST00000261776.10
ENSP00000261778.1,70,ENST00000261778.2
ENSP00000261783.3,18,ENST00000261783.4
ENSP00000261813.4,8,ENST00000261813.9
ENSP00000261819.3,39,ENST00000261819.8
ENSP00000261822.5,2,ENST00000261822.5
ENSP00000261842.5,73,ENST00000261842.10
ENSP00000261854.5,30,ENST00000261854.10
ENSP00000261858.2,64,ENST00000261858.7
ENSP00000261866.7,159,ENST00000261866.12
ENSP00000261868.5,8,ENST00000261868.10
ENSP00000261875.5,10,ENST00000261875.10
ENSP00000261880.5,8,ENST00000261880.10
ENSP00000261881.4,11,ENST00000261881.9
ENSP00000261884.3,29,ENST00000261884.8
ENSP00000261888.6,16,ENST00000261888.10
ENSP00000261893.4,19,ENST00000261893.9
ENSP00000261900.3,24,ENST00000261900.8
ENSP00000261908.6,71,ENST00000261908.11
ENSP00000261942.6,12,ENST00000261942.7
ENSP00000261951.4,49,ENST00000261951.9
ENSP00000261965.3,84,ENST00000261965.8
ENSP00000262013.7,18,ENST00000262013.12
ENSP00000262027.5,19,ENST00000262027.10
ENSP00000262030.3,0,ENST00000262030.8
ENSP00000262031.5,41,ENST00000262031.10
ENSP00000262033.6,11,ENST00000262033.11
ENSP00000262039.3,60,ENST00000262039.9
ENSP00000262043.4,61,ENST00000262043.8
ENSP00000262067.4,9,ENST00000262067.5
ENSP00000262077.3,29,ENST00000262077.3
ENSP00000262096.8,50,ENST00000262096.13
ENSP00000262102.6,74,ENST00000262102.10
ENSP00000262109.7,13,ENST00000262109.8
ENSP00000262120.5,9,ENST00000262120.10
ENSP00000262134.5,43,ENST00000262134.10
ENSP00000262144.6,47,ENST00000262144.11
ENSP00000262146.4,15,ENST00000262146.9
ENSP00000262160.6,27,ENST00000262160.11
ENSP00000262177.4,30,ENST00000262177.9
ENSP00000262187.5,24,ENST00000262187.10
ENSP00000262188.8,13,ENST00000262188.13
ENSP00000262193.6,0,ENST00000262193.7
ENSP00000262198.3,77,ENST00000262198.9
ENSP00000262213.2,10,ENST00000262213.7
ENSP00000262215.3,110,ENST00000262215.8
ENSP00000262225.3,5,ENST00000262225.8
ENSP00000262238.4,14,ENST00000262238.10
ENSP00000262241.5,27,ENST00000262241.7
ENSP00000262244.5,19,ENST00000262244.6
ENSP00000262288.3,0,ENST00000262288.8
ENSP00000262302.9,0,ENST00000262302.14
ENSP00000262319.6,0,ENST00000262319.11
ENSP00000262320.3,21,ENST00000262320.8
ENSP00000262367.5,96,ENST00000262367.10
ENSP00000262374.5,23,ENST00000262374.10
ENSP00000262376.5,85,ENST00000262376.11
ENSP00000262384.3,50,ENST00000262384.4
ENSP00000262395.5,42,ENST00000262395.10
ENSP00000262406.9,44,ENST00000262406.10
ENSP00000262415.2,80,ENST00000262415.8
ENSP00000262428.4,10,ENST00000262428.5
ENSP00000262430.4,44,ENST00000262430.6
ENSP00000262432.9,46,ENST00000262432.13
ENSP00000262435.9,48,ENST00000262435.14
ENSP00000262442.3,14,ENST00000262442.9
ENSP00000262450.3,197,ENST00000262450.8
ENSP00000262455.6,24,ENST00000262455.7
ENSP00000262460.4,4,ENST00000262460.5
ENSP00000262461.2,40,ENST00000262461.7
ENSP00000262464.4,77,ENST00000262464.9
ENSP00000262494.7,100,ENST00000262494.12
ENSP00000262498.3,2,ENST00000262498.8
ENSP00000262506.3,8,ENST00000262506.8
ENSP00000262507.5,0,ENST00000262507.11
ENSP00000262518.4,91,ENST00000262518.9
ENSP00000262519.8,79,ENST00000262519.14
ENSP00000262525.4,37,ENST00000262525.6
ENSP00000262613.5,3,ENST00000262613.10
ENSP00000262623.2,14,ENST00000262623.4
ENSP00000262633.3,14,ENST00000262633.9
ENSP00000262643.3,14,ENST00000262643.8
ENSP00000262644.4,7,ENST00000262644.9
ENSP00000262646.7,0,ENST00000262646.12
ENSP00000262662.1,0,ENST00000262662.5
ENSP00000262710.1,31,ENST00000262710.5
ENSP00000262719.4,104,ENST00000262719.10
ENSP00000262776.2,24,ENST00000262776.8
ENSP00000262809.3,47,ENST00000262809.9
ENSP00000262815.9,13,ENST00000262815.13
ENSP00000262843.6,50,ENST00000262843.11
ENSP00000262844.5,10,ENST00000262844.10
ENSP00000262848.5,47,ENST00000262848.6
ENSP00000262887.5,9,ENST00000262887.10
ENSP00000262904.4,16,ENST00000346618.8
ENSP00000262919.5,71,ENST00000262919.10
ENSP00000262932.3,22,ENST00000262932.5
ENSP00000262947.2,10,ENST00000262947.8
ENSP00000262948.4,24,ENST00000262948.10
ENSP00000262962.6,2,ENST00000262962.12
ENSP00000262971.1,17,ENST00000262971.3
ENSP00000262982.2,36,ENST00000262982.3
ENSP00000262990.4,13,ENST00000262990.9
ENSP00000262995.4,29,ENST00000262995.8
ENSP00000263025.4,7,ENST00000263025.9
ENSP00000263033.5,77,ENST00000263033.9
ENSP00000263035.4,28,ENST00000263035.9
ENSP00000263036.3,26,ENST00000263036.9
ENSP00000263038.4,13,ENST00000263038.9
ENSP00000263063.3,33,ENST00000263063.9
ENSP00000263073.5,47,ENST00000263073.11
ENSP00000263087.4,92,ENST00000263087.9
ENSP00000263088.5,43,ENST00000263088.11
ENSP00000263092.5,10,ENST00000263092.11
ENSP00000263102.6,8,ENST00000263102.7
ENSP00000263119.5,103,ENST00000263119.10
ENSP00000263125.5,90,ENST00000263125.10
ENSP00000263168.3,12,ENST00000263168.4
ENSP00000263202.9,5,ENST00000263202.15
ENSP00000263205.7,7,ENST00000263205.11
ENSP00000263208.5,69,ENST00000263208.5
ENSP00000263209.3,30,ENST00000351989.8
ENSP00000263212.5,7,ENST00000263212.10
ENSP00000263228.3,16,ENST00000263228.4
ENSP00000263238.2,3,ENST00000263238.7
ENSP00000263239.2,31,ENST00000263239.7
ENSP00000263245.5,25,ENST00000263245.10
ENSP00000263246.3,6,ENST00000263246.8
ENSP00000263253.7,131,ENST00000263253.9
ENSP00000263256.6,7,ENST00000263256.7
ENSP00000263274.6,20,ENST00000263274.12
ENSP00000263275.4,20,ENST00000263275.5
ENSP00000263277.2,75,ENST00000263277.8
ENSP00000263346.8,37,ENST00000263346.13
ENSP00000263354.2,2,ENST00000263354.8
ENSP00000263368.3,0,ENST00000263368.9
ENSP00000263383.3,4,ENST00000263383.8
ENSP00000263384.6,13,ENST00000263384.12
ENSP00000263388.1,94,ENST00000263388.7
ENSP00000263390.3,63,ENST00000263390.8
ENSP00000263401.5,0,ENST00000263401.10
ENSP00000263440.5,40,ENST00000263440.6
ENSP00000263461.5,48,ENST00000263461.11
ENSP00000263559.6,5,ENST00000263559.11
ENSP00000263574.5,6,ENST00000263574.9
ENSP00000263578.5,28,ENST00000263578.10
ENSP00000263579.4,7,ENST00000263579.5
ENSP00000263593.3,22,ENST00000263593.8
ENSP00000263620.2,29,ENST00000263620.8
ENSP00000263635.6,77,ENST00000263635.8
ENSP00000263655.3,0,ENST00000263655.4
ENSP00000263657.2,11,ENST00000263657.7
ENSP00000263666.4,118,ENST00000263666.9
ENSP00000263681.2,6,ENST00000263681.7
ENSP00000263688.3,83,ENST00000263688.4
ENSP00000263694.4,2,ENST00000263694.9
ENSP00000263697.4,28,ENST00000263697.6
ENSP00000263702.6,15,ENST00000263702.11
ENSP00000263713.5,58,ENST00000263713.10
ENSP00000263733.4,34,ENST00000263733.5
ENSP00000263736.4,32,ENST00000263736.5
ENSP00000263774.4,39,ENST00000263774.9
ENSP00000263780.4,10,ENST00000263780.9
ENSP00000263791.5,129,ENST00000263791.10
ENSP00000263795.6,27,ENST00000263795.11
ENSP00000263847.1,3,ENST00000263847.6
ENSP00000263857.6,26,ENST00000263857.11
ENSP00000263864.5,0,ENST00000263864.10
ENSP00000263881.3,58,ENST00000263881.8
ENSP00000263897.4,0,ENST00000263897.10
ENSP00000263904.4,27,ENST00000263904.5
ENSP00000263918.4,22,ENST00000263918.9
ENSP00000263956.3,29,ENST00000263956.8
ENSP00000263960.2,7,ENST00000263960.6
ENSP00000263966.3,35,ENST00000263966.8
ENSP00000263969.5,39,ENST00000263969.9
ENSP00000263980.3,31,ENST00000263980.8
ENSP00000263985.6,14,ENST00000263985.11
ENSP00000263991.5,61,ENST00000263991.9
ENSP00000263997.5,21,ENST00000263997.11
ENSP00000264020.2,19,ENST00000264020.6
ENSP00000264025.3,20,ENST00000264025.8
ENSP00000264033.3,71,ENST00000264033.6
ENSP00000264036.4,50,ENST00000264036.6
ENSP00000264039.2,7,ENST00000264039.7
ENSP00000264042.3,70,ENST00000264042.8
ENSP00000264051.3,148,ENST00000264051.8
ENSP00000264059.3,10,ENST00000264059.8
ENSP00000264065.6,28,ENST00000264065.12
ENSP00000264071.1,30,ENST00000264071.7
ENSP00000264093.4,18,ENST00000264093.9
ENSP00000264110.2,38,ENST00000264110.7
ENSP00000264156.2,0,ENST00000264156.3
ENSP00000264157.5,35,ENST00000264157.10
ENSP00000264161.4,9,ENST00000264161.9
ENSP00000264167.4,22,ENST00000264167.11
ENSP00000264183.3,54,ENST00000264183.9
ENSP00000264187.6,6,ENST00000264187.7
ENSP00000264198.3,5,ENST00000264198.5
ENSP00000264220.2,24,ENST00000264220.6
ENSP00000264230.4,29,ENST00000264230.5
ENSP00000264233.5,169,ENST00000264233.6
ENSP00000264254.6,18,ENST00000264254.11
ENSP00000264255.3,16,ENST00000264255.8
ENSP00000264258.3,15,ENST00000264258.8
ENSP00000264265.3,17,ENST00000264265.4
ENSP00000264279.5,9,ENST00000264279.10
ENSP00000264313.5,60,ENST00000264313.11
ENSP00000264331.4,45,ENST00000264331.9
ENSP00000264344.5,97,ENST00000264344.10
ENSP00000264350.3,81,ENST00000264350.8
ENSP00000264380.4,142,ENST00000264380.9
ENSP00000264381.3,39,ENST00000264381.8
ENSP00000264389.2,4,ENST00000264389.7
ENSP00000264414.4,8,ENST00000264414.9
ENSP00000264447.4,89,ENST00000264447.9
ENSP00000264451.6,27,ENST00000264451.12
ENSP00000264498.4,13,ENST00000264498.8
ENSP00000264499.4,19,ENST00000264499.9
ENSP00000264515.6,8,ENST00000264515.11
ENSP00000264538.3,14,ENST00000264538.4
ENSP00000264552.8,28,ENST00000264552.14
ENSP00000264595.2,5,ENST00000264595.7
ENSP00000264596.3,29,ENST00000264596.4
ENSP00000264634.4,0,ENST00000264634.9
ENSP00000264639.4,15,ENST00000264639.9
ENSP00000264645.6,11,ENST00000264645.12
ENSP00000264668.2,35,ENST00000264668.6
ENSP00000264669.5,63,ENST00000264669.10
ENSP00000264670.6,2,ENST00000264670.11
ENSP00000264689.6,15,ENST00000264689.11
ENSP00000264705.3,76,ENST00000264705.9
ENSP00000264710.4,0,ENST00000264710.5
ENSP00000264758.6,2,ENST00000264758.11
ENSP00000264904.7,30,ENST00000264904.8
ENSP00000264908.6,76,ENST00000264908.11
ENSP00000264914.4,56,ENST00000264914.10
ENSP00000264926.2,35,ENST00000264926.7
ENSP00000264930.5,28,ENST00000264930.10
ENSP00000264932.6,48,ENST00000264932.11
ENSP00000264933.4,16,ENST00000264933.9
ENSP00000264951.4,115,ENST00000264951.8
ENSP00000264954.4,5,ENST00000264954.5
ENSP00000264990.6,65,ENST00000264990.11
ENSP00000264993.3,8,ENST00000264993.8
ENSP00000265000.4,52,ENST00000265000.9
ENSP00000265028.3,19,ENST00000265028.8
ENSP00000265036.5,33,ENST00000265036.10
ENSP00000265056.7,2,ENST00000265056.12
ENSP00000265069.8,69,ENST00000265069.13
ENSP00000265070.6,21,ENST00000265070.7
ENSP00000265081.6,41,ENST00000265081.7
ENSP00000265097.5,36,ENST00000265097.9
ENSP00000265107.4,36,ENST00000265107.9
ENSP00000265112.3,7,ENST00000265112.8
ENSP00000265140.5,33,ENST00000265140.10
ENSP00000265148.3,108,ENST00000265148.9
ENSP00000265164.2,2,ENST00000265164.7
ENSP00000265165.1,38,ENST00000265165.6
ENSP00000265174.4,0,ENST00000265174.5
ENSP00000265192.4,0,ENST00000265192.9
ENSP00000265245.5,18,ENST00000265245.10
ENSP00000265260.3,9,ENST00000265260.8
ENSP00000265271.5,72,ENST00000265271.7
ENSP00000265276.4,26,ENST00000348367.9
ENSP00000265295.4,1,ENST00000265295.9
ENSP00000265316.3,37,ENST00000265316.9
ENSP00000265322.7,21,ENST00000265322.8
ENSP00000265333.3,31,ENST00000265333.8
ENSP00000265343.5,29,ENST00000265343.10
ENSP00000265350.4,8,ENST00000265350.9
ENSP00000265351.7,33,ENST00000265351.12
ENSP00000265354.4,42,ENST00000265354.6
ENSP00000265388.5,49,ENST00000265388.10
ENSP00000265394.5,3,ENST00000265394.10
ENSP00000265395.2,18,ENST00000265395.7
ENSP00000265421.4,17,ENST00000265421.9
ENSP00000265428.4,103,ENST00000265428.4
ENSP00000265462.4,8,ENST00000265462.9
ENSP00000265465.3,35,ENST00000265465.8
ENSP00000265471.5,15,ENST00000265471.10
ENSP00000265523.4,0,ENST00000265523.9
ENSP00000265560.4,31,ENST00000265560.9
ENSP00000265562.4,68,ENST00000265562.5
ENSP00000265564.7,2,ENST00000265564.8
ENSP00000265565.5,39,ENST00000265565.10
ENSP00000265594.4,34,ENST00000265594.9
ENSP00000265605.2,21,ENST00000265605.7
ENSP00000265641.4,21,ENST00000265641.10
ENSP00000265651.3,2,ENST00000265651.8
ENSP00000265689.4,30,ENST00000265689.9
ENSP00000265717.4,24,ENST00000265717.5
ENSP00000265728.1,97,ENST00000265728.6
ENSP00000265729.3,0,ENST00000265729.7
ENSP00000265748.2,31,ENST00000265748.7
ENSP00000265753.8,31,ENST00000265753.13
ENSP00000265758.3,0,ENST00000265758.7
ENSP00000265857.3,29,ENST00000265857.8
ENSP00000265866.7,0,ENST00000265866.12
ENSP00000265872.6,29,ENST00000265872.11
ENSP00000265881.5,6,ENST00000265881.10
ENSP00000265896.5,3,ENST00000265896.10
ENSP00000265978.4,72,ENST00000265978.8
ENSP00000265981.2,23,ENST00000265981.7
ENSP00000265986.6,5,ENST00000265986.11
ENSP00000265990.6,90,ENST00000265990.11
